01/15/26;09:54:33;SAMPLE;Farelo de soja - MAXINIR;Numero protocolo: 368283;Numero PROFOSS: 1607274;Quant;Moi;11.62;%;0.00257;0.034;0.0756;CP;45.48;%;0.000928;0.02;0.0464;Fat;2.33;%;0.00119;0.0243;0.0489;Ash;6.21;%;0.00187;0.03;0.0624;Fiber;5.38;%;0.00246;0.038;0.0647;
01/17/26;10:09:43;SAMPLE;Farelo de soja - MAXINIR;Numero protocolo: 366418;Numero PROFOSS: 522201;Quant;Moi;13.03;%;0.00313;0.034;0.092;CP;43.80;%;0.00201;0.02;0.101;Fat;1.80;%;0.00218;0.0243;0.0897;Ash;6.06;%;0.00308;0.03;0.103;Fiber;6.57;%;0.00454;0.038;0.12;
01/17/26;10:11:18;SAMPLE;Farelo de soja - MAXINIR;Numero protocolo: 366658;Numero PROFOSS: 437883;Quant;Moi;13.94;%;0.00495;0.034;0.146;CP;42.23;%;0.00402;0.02;0.201;Fat;2.26;%;0.00398;0.0243;0.164;Ash;5.82;%;0.00541;0.03;0.18;Fiber;7.40;%;0.00765;0.038;0.201;
01/17/26;10:15:11;SAMPLE;Farelo de soja - MAXINIR;Numero protocolo: 368578;Numero PROFOSS: 525071;Quant;Moi;13.24;%;0.00296;0.034;0.0869;CP;43.71;%;0.00201;0.02;0.1;Fat;1.68;%;0.00193;0.0243;0.0795;Ash;5.98;%;0.00273;0.03;0.0911;Fiber;6.56;%;0.00462;0.038;0.122;
01/17/26;10:18:34;SAMPLE;Farelo de soja - MAXINIR;Numero protocolo: 369609;Numero PROFOSS: 440851;Quant;Moi;12.22;%;0.00225;0.034;0.0663;CP;45.68;%;0.000653;0.02;0.0326;Fat;2.33;%;0.00113;0.0243;0.0467;Ash;6.33;%;0.00179;0.03;0.0596;Fiber;4.85;%;0.00186;0.038;0.0489;
01/17/26;10:27:00;SAMPLE;Farelo de soja - MAXINIR;Numero protocolo: 370292;Numero PROFOSS: 1607940;Quant;Moi;12.25;%;0.00256;0.034;0.0754;CP;44.37;%;0.00139;0.02;0.0696;Fat;2.15;%;0.0014;0.0243;0.0578;Ash;6.13;%;0.00227;0.03;0.0756;Fiber;6.10;%;0.00305;0.038;0.0803;
01/17/26;10:28:07;SAMPLE;Farelo de soja - MAXINIR;Numero protocolo: 370293;Numero PROFOSS: 1609899;Quant;Moi;12.63;%;0.00272;0.034;0.0799;CP;44.23;%;0.00192;0.02;0.0958;Fat;1.75;%;0.0019;0.0243;0.0785;Ash;5.98;%;0.00268;0.03;0.0892;Fiber;6.62;%;0.00419;0.038;0.11;
01/17/26;10:29:23;SAMPLE;Farelo de soja - MAXINIR;Numero protocolo: 370297;Numero PROFOSS: 1610635;Quant;Moi;11.93;%;0.00228;0.034;0.0669;CP;45.33;%;0.000809;0.02;0.0404;Fat;2.63;%;0.00119;0.0243;0.0492;Ash;6.18;%;0.0017;0.03;0.0568;Fiber;5.31;%;0.00187;0.038;0.0492;
01/17/26;10:30:34;SAMPLE;Farelo de soja - MAXINIR;Numero protocolo: 370300;Numero PROFOSS: 1611042;Quant;Moi;13.07;%;0.00238;0.034;0.07;CP;44.70;%;0.00111;0.02;0.0555;Fat;1.85;%;0.00125;0.0243;0.0515;Ash;6.20;%;0.00208;0.03;0.0694;Fiber;5.55;%;0.00296;0.038;0.078;
01/17/26;10:31:39;SAMPLE;Farelo de soja - MAXINIR;Numero protocolo: 370303;Numero PROFOSS: 1611940;Quant;Moi;12.30;%;0.0028;0.034;0.0824;CP;43.79;%;0.00167;0.02;0.0834;Fat;2.26;%;0.00191;0.0243;0.0786;Ash;5.98;%;0.00246;0.03;0.0819;Fiber;6.41;%;0.00344;0.038;0.0906;
01/19/26;14:26:06;SAMPLE;Farelo de soja - MAXINIR;Numero protocolo: 371912;Numero PROFOSS: 1612742;Quant;Moi;12.24;%;0.00246;0.034;0.0724;CP;44.93;%;0.00101;0.02;0.0504;Fat;1.90;%;0.00121;0.0243;0.0499;Ash;6.22;%;0.00187;0.03;0.0624;Fiber;5.71;%;0.00243;0.038;0.0638;
01/19/26;14:27:23;SAMPLE;Farelo de soja - MAXINIR;Numero protocolo: 371914;Numero PROFOSS: 1613578;Quant;Moi;12.46;%;0.00235;0.034;0.0692;CP;44.40;%;0.00125;0.02;0.0626;Fat;2.12;%;0.0014;0.0243;0.0578;Ash;6.13;%;0.00204;0.03;0.0678;Fiber;6.06;%;0.00294;0.038;0.0773;
01/19/26;14:28:29;SAMPLE;Farelo de soja - MAXINIR;Numero protocolo: 371920;Numero PROFOSS: 1614005;Quant;Moi;12.64;%;0.00293;0.034;0.0863;CP;43.62;%;0.0019;0.02;0.0948;Fat;1.99;%;0.00192;0.0243;0.0792;Ash;6.06;%;0.00263;0.03;0.0875;Fiber;6.71;%;0.00395;0.038;0.104;
01/19/26;14:29:33;SAMPLE;Farelo de soja - MAXINIR;Numero protocolo: 371924;Numero PROFOSS: 1614865;Quant;Moi;13.13;%;0.00229;0.034;0.0674;CP;45.22;%;0.000951;0.02;0.0476;Fat;2.21;%;0.00111;0.0243;0.0457;Ash;6.11;%;0.00181;0.03;0.0604;Fiber;5.00;%;0.00248;0.038;0.0653;
01/19/26;14:30:37;SAMPLE;Farelo de soja - MAXINIR;Numero protocolo: 371927;Numero PROFOSS: 1616138;Quant;Moi;13.07;%;0.00268;0.034;0.0789;CP;43.59;%;0.00177;0.02;0.0883;Fat;2.23;%;0.00177;0.0243;0.0729;Ash;5.98;%;0.00239;0.03;0.0797;Fiber;6.49;%;0.00389;0.038;0.102;
