03/09/26;14:35:04;Farelo de Soja MAXINIR;Número Amostra:417436_588417;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;12.59;%;0.00306;0.05500;0.05563;CP;44.64;%;0.00091;0.14000;0.00652;Fat;1.92;%;0.00153;0.08000;0.01915;Ash;6.68;%;0.00194;0.10000;0.01941;Fiber;6.15;%;0.00243;0.14000;0.01734;
03/09/26;14:37:00;Farelo de Soja MAXINIR;Número Amostra:417439_588639;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;12.54;%;0.00363;0.05500;0.06606;CP;44.40;%;0.00098;0.14000;0.00702;Fat;1.95;%;0.00178;0.08000;0.02230;Ash;6.80;%;0.00243;0.10000;0.02428;Fiber;6.06;%;0.00238;0.14000;0.01697;
03/09/26;14:39:00;Farelo de Soja MAXINIR;Número Amostra:417442_588778;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;12.43;%;0.00332;0.05500;0.06045;CP;44.63;%;0.00099;0.14000;0.00708;Fat;1.95;%;0.00169;0.08000;0.02115;Ash;6.79;%;0.00228;0.10000;0.02280;Fiber;5.98;%;0.00243;0.14000;0.01738;
03/09/26;14:41:22;Farelo de Soja MAXINIR;Número Amostra:417444_588876;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;12.29;%;0.00341;0.05500;0.06200;CP;43.68;%;0.00104;0.14000;0.00745;Fat;2.20;%;0.00185;0.08000;0.02307;Ash;6.75;%;0.00221;0.10000;0.02215;Fiber;6.33;%;0.00246;0.14000;0.01758;
03/09/26;14:43:38;Farelo de Soja MAXINIR;Número Amostra:417451_588923;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;12.48;%;0.00284;0.05500;0.05160;CP;44.85;%;0.00100;0.14000;0.00713;Fat;1.83;%;0.00163;0.08000;0.02038;Ash;6.70;%;0.00196;0.10000;0.01960;Fiber;5.97;%;0.00248;0.14000;0.01771;
03/09/26;14:45:33;Farelo de Soja MAXINIR;Número Amostra:417455_589020;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;12.16;%;0.00289;0.05500;0.05250;CP;44.66;%;0.00094;0.14000;0.00669;Fat;2.09;%;0.00183;0.08000;0.02292;Ash;6.71;%;0.00204;0.10000;0.02045;Fiber;6.03;%;0.00219;0.14000;0.01562;
03/09/26;14:47:46;Farelo de Soja MAXINIR;Número Amostra:417460_589117;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;12.42;%;0.00265;0.05500;0.04812;CP;44.53;%;0.00095;0.14000;0.00679;Fat;1.93;%;0.00157;0.08000;0.01964;Ash;6.62;%;0.00149;0.10000;0.01492;Fiber;6.12;%;0.00237;0.14000;0.01696;
03/09/26;14:49:44;Farelo de Soja MAXINIR;Número Amostra:417461_589245;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;12.29;%;0.00360;0.05500;0.06548;CP;43.79;%;0.00115;0.14000;0.00825;Fat;2.14;%;0.00229;0.08000;0.02865;Ash;6.60;%;0.00232;0.10000;0.02316;Fiber;6.74;%;0.00288;0.14000;0.02057;
03/09/26;14:52:10;Farelo de Soja MAXINIR;Número Amostra:417466_589341;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;12.43;%;0.00281;0.05500;0.05106;CP;44.72;%;0.00104;0.14000;0.00744;Fat;1.82;%;0.00171;0.08000;0.02143;Ash;6.65;%;0.00198;0.10000;0.01975;Fiber;5.97;%;0.00244;0.14000;0.01746;
03/09/26;14:54:30;Farelo de Soja MAXINIR;Número Amostra:417471_589681;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;12.63;%;0.00284;0.05500;0.05168;CP;44.89;%;0.00099;0.14000;0.00707;Fat;1.88;%;0.00173;0.08000;0.02167;Ash;6.65;%;0.00212;0.10000;0.02124;Fiber;5.89;%;0.00230;0.14000;0.01641;
03/09/26;14:56:42;Farelo de Soja MAXINIR;Número Amostra:417475_589877;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;12.62;%;0.00287;0.05500;0.05224;CP;45.16;%;0.00101;0.14000;0.00724;Fat;2.03;%;0.00195;0.08000;0.02443;Ash;6.77;%;0.00220;0.10000;0.02200;Fiber;5.31;%;0.00237;0.14000;0.01694;
03/09/26;14:59:05;Farelo de Soja MAXINIR;Número Amostra:417479_590351;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;12.46;%;0.00397;0.05500;0.07224;CP;44.84;%;0.00133;0.14000;0.00952;Fat;2.02;%;0.00251;0.08000;0.03136;Ash;6.85;%;0.00323;0.10000;0.03226;Fiber;5.49;%;0.00337;0.14000;0.02409;
03/09/26;15:01:11;Farelo de Soja MAXINIR;Número Amostra:417484_590605;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;12.55;%;0.00281;0.05500;0.05112;CP;44.64;%;0.00113;0.14000;0.00806;Fat;1.72;%;0.00170;0.08000;0.02121;Ash;6.51;%;0.00154;0.10000;0.01540;Fiber;5.90;%;0.00273;0.14000;0.01950;
03/09/26;15:03:20;Farelo de Soja MAXINIR;Número Amostra:417489_590785;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;12.33;%;0.00328;0.05500;0.05959;CP;44.66;%;0.00117;0.14000;0.00832;Fat;2.18;%;0.00220;0.08000;0.02746;Ash;6.88;%;0.00296;0.10000;0.02965;Fiber;5.82;%;0.00280;0.14000;0.02002;
03/09/26;15:05:45;Farelo de Soja MAXINIR;Número Amostra:417490_590911;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;12.50;%;0.00312;0.05500;0.05673;CP;45.22;%;0.00120;0.14000;0.00859;Fat;1.90;%;0.00220;0.08000;0.02750;Ash;6.73;%;0.00246;0.10000;0.02457;Fiber;5.59;%;0.00277;0.14000;0.01976;
03/10/26;14:56:50;Farelo de Soja MAXINIR;Número Amostra:418642_591033;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;12.39;%;0.00372;0.05500;0.06766;CP;43.43;%;0.00145;0.14000;0.01039;Fat;2.27;%;0.00280;0.08000;0.03506;Ash;6.69;%;0.00343;0.10000;0.03432;Fiber;6.61;%;0.00329;0.14000;0.02349;
03/10/26;14:59:10;Farelo de Soja MAXINIR;Número Amostra:418643_591096;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;12.42;%;0.00265;0.05500;0.04821;CP;44.49;%;0.00110;0.14000;0.00784;Fat;1.98;%;0.00171;0.08000;0.02137;Ash;6.63;%;0.00192;0.10000;0.01918;Fiber;6.04;%;0.00258;0.14000;0.01842;
03/10/26;15:01:21;Farelo de Soja MAXINIR;Número Amostra:418644_591290;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;12.44;%;0.00372;0.05500;0.06760;CP;43.46;%;0.00144;0.14000;0.01027;Fat;1.67;%;0.00240;0.08000;0.03003;Ash;6.38;%;0.00197;0.10000;0.01969;Fiber;7.04;%;0.00335;0.14000;0.02392;
03/10/26;15:03:52;Farelo de Soja MAXINIR;Número Amostra:418645_591419;Description2:;Description3:;Description4:;Description5:;Sample ID:;Quant;Moi;12.44;%;0.00395;0.05500;0.07181;CP;42.91;%;0.00172;0.14000;0.01228;Fat;1.94;%;0.00275;0.08000;0.03442;Ash;6.39;%;0.00274;0.10000;0.02736;Fiber;7.30;%;0.00404;0.14000;0.02888;
