2025-05-12;14:01:40-0300;Farelo de soja - MAXINIR;Numero protocolo: 129699;Numero PROFOSS: 1189454;Quant;Moi;12.35;%;0.00226;0.034;0.0665;CP;46.34;%;0.000558;0.02;0.0279;Fat;3.00;%;0.000963;0.0243;0.0397;Ash;6.30;%;0.00155;0.03;0.0516;Fiber;4.49;%;0.00154;0.038;0.0406;
2025-05-12;14:02:58-0300;Farelo de soja - MAXINIR;Numero protocolo: 129700;Numero PROFOSS: 1190932;Quant;Moi;12.34;%;0.00235;0.034;0.0693;CP;46.34;%;0.000602;0.02;0.0301;Fat;2.82;%;0.00117;0.0243;0.0484;Ash;6.30;%;0.00159;0.03;0.0532;Fiber;4.72;%;0.00151;0.038;0.0397;
2025-05-12;14:04:08-0300;Farelo de soja - MAXINIR;Numero protocolo: 129702;Numero PROFOSS: 1191415;Quant;Moi;12.35;%;0.00232;0.034;0.0682;CP;46.35;%;0.000599;0.02;0.03;Fat;2.30;%;0.00109;0.0243;0.0448;Ash;6.29;%;0.00161;0.03;0.0537;Fiber;4.64;%;0.00147;0.038;0.0387;
2025-05-12;14:05:18-0300;Farelo de soja - MAXINIR;Numero protocolo: 129703;Numero PROFOSS: 1191876;Quant;Moi;12.24;%;0.00229;0.034;0.0673;CP;46.97;%;0.000432;0.02;0.0216;Fat;2.80;%;0.00103;0.0243;0.0423;Ash;6.41;%;0.00163;0.03;0.0543;Fiber;3.96;%;0.00137;0.038;0.036;
2025-05-12;14:06:30-0300;Farelo de soja - MAXINIR;Numero protocolo: 129706;Numero PROFOSS: 1192558;Quant;Moi;12.78;%;0.00255;0.034;0.0751;CP;45.08;%;0.00113;0.02;0.0566;Fat;2.59;%;0.00118;0.0243;0.0487;Ash;6.11;%;0.00201;0.03;0.067;Fiber;5.78;%;0.00216;0.038;0.0567;
2025-05-12;14:07:46-0300;Farelo de soja - MAXINIR;Numero protocolo: 129707;Numero PROFOSS: 1193249;Quant;Moi;12.32;%;0.00229;0.034;0.0675;CP;46.43;%;0.000522;0.02;0.0261;Fat;2.41;%;0.00085;0.0243;0.035;Ash;6.43;%;0.0018;0.03;0.06;Fiber;4.90;%;0.00162;0.038;0.0426;
2025-05-13;10:18:08-0300;Farelo de soja - MAXINIR;Numero protocolo: 130790;Numero PROFOSS: 1194703;Quant;Moi;13.03;%;0.00228;0.034;0.067;CP;46.12;%;0.000652;0.02;0.0326;Fat;2.60;%;0.00117;0.0243;0.0484;Ash;6.21;%;0.00154;0.03;0.0514;Fiber;4.66;%;0.00192;0.038;0.0504;
2025-05-13;10:19:17-0300;Farelo de soja - MAXINIR;Numero protocolo: 130799;Numero PROFOSS: 1196095;Quant;Moi;12.83;%;0.00236;0.034;0.0696;CP;46.51;%;0.000764;0.02;0.0382;Fat;2.08;%;0.0012;0.0243;0.0494;Ash;6.27;%;0.00179;0.03;0.0595;Fiber;4.79;%;0.00188;0.038;0.0495;
2025-05-13;10:20:24-0300;Farelo de soja - MAXINIR;Numero protocolo: 130803;Numero PROFOSS: 1196854;Quant;Moi;12.51;%;0.00227;0.034;0.0668;CP;46.60;%;0.000613;0.02;0.0307;Fat;1.76;%;0.000982;0.0243;0.0405;Ash;6.25;%;0.00154;0.03;0.0514;Fiber;4.51;%;0.00166;0.038;0.0437;
2025-05-13;10:21:54-0300;Farelo de soja - MAXINIR;Numero protocolo: 126466;Numero PROFOSS: 236442;Quant;Moi;12.78;%;0.00274;0.034;0.0807;CP;45.03;%;0.00125;0.02;0.0623;Fat;1.70;%;0.00152;0.0243;0.0626;Ash;6.18;%;0.00212;0.03;0.0708;Fiber;6.13;%;0.00258;0.038;0.068;
2025-05-14;13:19:05-0300;Farelo de soja - MAXINIR;Numero protocolo: 131872;Numero PROFOSS: 1197590;Quant;Moi;12.16;%;0.0024;0.034;0.0706;CP;47.32;%;0.000506;0.02;0.0253;Fat;1.83;%;0.000972;0.0243;0.0401;Ash;6.40;%;0.0017;0.03;0.0566;Fiber;4.18;%;0.00164;0.038;0.043;
2025-05-14;13:20:18-0300;Farelo de soja - MAXINIR;Numero protocolo: 131878;Numero PROFOSS: 1198177;Quant;Moi;12.07;%;0.00234;0.034;0.0687;CP;46.06;%;0.000772;0.02;0.0386;Fat;1.96;%;0.000762;0.0243;0.0314;Ash;6.21;%;0.00151;0.03;0.0503;Fiber;5.35;%;0.00189;0.038;0.0497;
2025-05-14;13:21:24-0300;Farelo de soja - MAXINIR;Numero protocolo: 131881;Numero PROFOSS: 1198716;Quant;Moi;12.23;%;0.00235;0.034;0.069;CP;46.64;%;0.000498;0.02;0.0249;Fat;2.04;%;0.00101;0.0243;0.0418;Ash;6.44;%;0.00171;0.03;0.0569;Fiber;4.31;%;0.00156;0.038;0.041;
2025-05-14;13:23:18-0300;Farelo de soja - MAXINIR;Numero protocolo: 131087;Numero PROFOSS: 266730;Quant;Moi;13.06;%;0.00249;0.034;0.0731;CP;45.67;%;0.000945;0.02;0.0472;Fat;1.95;%;0.00109;0.0243;0.0449;Ash;6.23;%;0.00196;0.03;0.0655;Fiber;4.90;%;0.00222;0.038;0.0585;
